               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 305,            0.017211,           0.0057218,          0.00064609,             0.99329,             0.99334,             0.99323,             0.84347,            0.014575,            0.002488,          6.9091e-05,            0.004984,            0.004984,            0.004984
                 306,            0.017588,           0.0057681,          0.00045729,             0.99171,             0.99456,             0.99402,             0.84382,            0.014574,           0.0024938,          6.4552e-05,           0.0049675,           0.0049675,           0.0049675
                 307,            0.017518,            0.005556,          0.00031657,             0.99157,             0.99498,             0.99364,             0.84461,            0.014565,           0.0025002,           5.375e-05,            0.004951,            0.004951,            0.004951
                 308,            0.017692,            0.005508,          0.00028285,             0.99288,              0.9951,             0.99332,             0.84458,            0.014563,           0.0024998,          5.4555e-05,           0.0049345,           0.0049345,           0.0049345
                 309,            0.017124,           0.0055751,          0.00037463,             0.99252,             0.99429,             0.99312,             0.84326,            0.014523,           0.0024959,          5.5882e-05,            0.004918,            0.004918,            0.004918
                 310,            0.017543,           0.0055496,          0.00043588,             0.99186,             0.99483,             0.99322,             0.84115,            0.014594,           0.0024864,          6.0194e-05,           0.0049015,           0.0049015,           0.0049015
                 311,            0.017069,             0.00563,          0.00043528,             0.99243,             0.99423,             0.99344,             0.84493,            0.014515,           0.0024721,          6.2168e-05,            0.004885,            0.004885,            0.004885
                 312,             0.01732,           0.0057235,          0.00046122,             0.99154,              0.9959,             0.99378,             0.84373,            0.014469,           0.0024798,          6.6023e-05,           0.0048685,           0.0048685,           0.0048685
                 313,            0.016827,           0.0056515,          0.00036332,             0.99336,             0.99457,             0.99356,             0.84844,            0.014388,           0.0024724,          6.6824e-05,            0.004852,            0.004852,            0.004852
                 314,            0.017099,           0.0057636,          0.00044655,             0.99341,             0.99452,             0.99312,             0.84689,            0.014415,           0.0024707,          6.5979e-05,           0.0048355,           0.0048355,           0.0048355
                 315,             0.01669,           0.0056587,          0.00046451,             0.99292,             0.99361,             0.99328,             0.84368,            0.014451,           0.0024759,          6.2567e-05,            0.004819,            0.004819,            0.004819
                 316,            0.017889,           0.0055922,          0.00072854,             0.99247,              0.9937,             0.99401,             0.84329,            0.014461,           0.0024807,          6.4615e-05,           0.0048025,           0.0048025,           0.0048025
                 317,            0.017105,           0.0055363,          0.00055026,             0.99319,             0.99321,             0.99395,              0.8437,            0.014459,           0.0024681,          6.9044e-05,            0.004786,            0.004786,            0.004786
                 318,            0.017094,           0.0053855,          0.00046739,             0.99261,             0.99474,             0.99363,             0.84439,             0.01451,           0.0024628,          7.3973e-05,           0.0047695,           0.0047695,           0.0047695
                 319,            0.017425,           0.0056551,          0.00040867,             0.99173,             0.99402,             0.99323,             0.84522,            0.014542,           0.0024597,          6.5695e-05,            0.004753,            0.004753,            0.004753
                 320,            0.017097,           0.0054901,          0.00066703,             0.99166,             0.99476,              0.9936,             0.84214,            0.014528,           0.0024698,          6.8517e-05,           0.0047365,           0.0047365,           0.0047365
                 321,            0.017457,           0.0059087,          0.00047857,             0.99379,             0.99504,             0.99383,             0.84219,            0.014468,           0.0024673,          6.5524e-05,             0.00472,             0.00472,             0.00472
                 322,            0.016834,           0.0056723,          0.00057431,             0.99352,             0.99482,             0.99372,             0.84128,            0.014517,           0.0024726,          6.6899e-05,           0.0047035,           0.0047035,           0.0047035
                 323,            0.017031,           0.0056474,          0.00048778,             0.99255,             0.99383,             0.99325,             0.84302,            0.014577,             0.00246,           6.425e-05,            0.004687,            0.004687,            0.004687
                 324,            0.017338,           0.0055726,           0.0005877,             0.99263,             0.99367,             0.99345,             0.84648,            0.014467,           0.0024699,          6.1536e-05,           0.0046705,           0.0046705,           0.0046705
                 325,             0.01749,           0.0056152,          0.00060236,             0.99187,             0.99403,             0.99302,             0.84595,            0.014537,           0.0024644,          6.4877e-05,            0.004654,            0.004654,            0.004654
                 326,            0.016911,           0.0055825,          0.00028142,             0.99249,             0.99342,             0.99301,             0.84404,             0.01457,            0.002459,          6.0969e-05,           0.0046375,           0.0046375,           0.0046375
                 327,             0.01705,           0.0055208,           0.0004469,             0.99313,             0.99353,             0.99333,             0.84717,            0.014443,            0.002455,          5.9349e-05,            0.004621,            0.004621,            0.004621
                 328,            0.017029,            0.005446,          0.00050415,             0.99335,             0.99367,             0.99378,             0.84918,            0.014371,           0.0024638,          6.1652e-05,           0.0046045,           0.0046045,           0.0046045
                 329,            0.016712,           0.0054791,          0.00053604,             0.99277,             0.99477,             0.99385,             0.84792,            0.014353,           0.0024619,          6.3094e-05,            0.004588,            0.004588,            0.004588
                 330,            0.016942,            0.005575,          0.00032263,             0.99263,             0.99485,              0.9936,             0.84638,            0.014359,           0.0024729,          5.9355e-05,           0.0045715,           0.0045715,           0.0045715
                 331,            0.016933,            0.005478,          0.00064689,             0.99318,             0.99415,             0.99354,             0.84657,            0.014358,            0.002472,          5.7946e-05,            0.004555,            0.004555,            0.004555
                 332,            0.017002,            0.005694,          0.00080384,             0.99389,             0.99431,             0.99389,             0.84769,            0.014339,           0.0024703,          6.6401e-05,           0.0045385,           0.0045385,           0.0045385
                 333,            0.017108,           0.0057304,          0.00074269,             0.99408,             0.99431,             0.99384,             0.84616,            0.014292,           0.0024779,          7.4437e-05,            0.004522,            0.004522,            0.004522
                 334,            0.017183,           0.0056825,          0.00058299,             0.99399,             0.99431,             0.99408,             0.84641,             0.01429,           0.0024791,          7.1556e-05,           0.0045055,           0.0045055,           0.0045055
                 335,            0.017198,           0.0056581,          0.00044425,               0.994,              0.9945,             0.99412,             0.84771,            0.014337,           0.0024891,          6.8881e-05,            0.004489,            0.004489,            0.004489
                 336,             0.01671,            0.005531,           0.0003853,             0.99324,             0.99431,             0.99432,             0.84675,            0.014352,           0.0024673,          6.6711e-05,           0.0044725,           0.0044725,           0.0044725
                 337,            0.016707,            0.005426,          0.00036708,             0.99318,             0.99431,             0.99416,             0.84816,            0.014329,           0.0024667,          6.5243e-05,            0.004456,            0.004456,            0.004456
                 338,            0.017092,           0.0056924,          0.00042857,             0.99423,             0.99521,              0.9941,             0.84722,            0.014273,           0.0024497,          6.8829e-05,           0.0044395,           0.0044395,           0.0044395
                 339,            0.016607,           0.0056064,           0.0007225,             0.99481,             0.99521,             0.99408,             0.85043,            0.014177,           0.0024359,          6.8086e-05,            0.004423,            0.004423,            0.004423
                 340,            0.016749,           0.0053835,          0.00041153,             0.99393,             0.99448,             0.99396,             0.85105,            0.014225,           0.0024453,          7.2729e-05,           0.0044065,           0.0044065,           0.0044065
                 341,            0.017428,           0.0055862,          0.00053283,             0.99485,             0.99521,              0.9939,             0.85075,            0.014218,           0.0024547,          6.6033e-05,             0.00439,             0.00439,             0.00439
                 342,             0.01707,           0.0056552,           0.0004061,             0.99428,             0.99513,             0.99414,             0.84902,            0.014252,           0.0024639,           5.704e-05,           0.0043735,           0.0043735,           0.0043735
                 343,            0.016881,           0.0056556,          0.00028576,             0.99495,             0.99521,             0.99418,              0.8498,            0.014238,           0.0024574,          4.9658e-05,            0.004357,            0.004357,            0.004357
                 344,            0.017163,           0.0055418,          0.00028007,             0.99496,             0.99521,             0.99401,             0.85043,            0.014203,           0.0024546,          4.6773e-05,           0.0043405,           0.0043405,           0.0043405
                 345,            0.016791,           0.0056027,          0.00033939,             0.99417,             0.99444,             0.99401,             0.85098,            0.014127,           0.0024412,          4.5143e-05,            0.004324,            0.004324,            0.004324
                 346,            0.016899,           0.0054158,          0.00046665,             0.99354,             0.99467,             0.99394,             0.85194,            0.014104,             0.00243,          4.7278e-05,           0.0043075,           0.0043075,           0.0043075
                 347,            0.016987,           0.0054492,          0.00050393,             0.99263,              0.9949,             0.99375,             0.85268,            0.014068,           0.0024271,          5.0057e-05,            0.004291,            0.004291,            0.004291
                 348,            0.016359,           0.0054192,           0.0004005,             0.99325,             0.99353,             0.99339,             0.85092,             0.01414,           0.0024338,          5.3125e-05,           0.0042745,           0.0042745,           0.0042745
                 349,            0.016654,            0.005331,          0.00037895,             0.99321,             0.99353,             0.99307,             0.85108,            0.014122,           0.0024245,          5.1426e-05,            0.004258,            0.004258,            0.004258
                 350,            0.017109,           0.0054094,          0.00028248,              0.9931,             0.99353,             0.99324,             0.85272,            0.014136,           0.0024267,          4.9155e-05,           0.0042415,           0.0042415,           0.0042415
                 351,            0.016809,           0.0055224,          0.00062642,             0.99331,             0.99353,             0.99316,             0.85253,            0.014072,           0.0024155,          4.6778e-05,            0.004225,            0.004225,            0.004225
                 352,            0.017202,           0.0055534,          0.00026885,             0.99354,             0.99502,             0.99345,             0.85344,            0.014071,           0.0024105,          4.2455e-05,           0.0042085,           0.0042085,           0.0042085
                 353,            0.016713,           0.0054077,          0.00019319,              0.9943,             0.99454,             0.99325,             0.85238,            0.014076,           0.0024086,          4.0639e-05,            0.004192,            0.004192,            0.004192
                 354,            0.016552,           0.0055068,            0.000374,             0.99395,             0.99511,             0.99317,             0.85446,            0.014048,           0.0023984,          4.2899e-05,           0.0041755,           0.0041755,           0.0041755
                 355,             0.01671,           0.0052864,           0.0003718,             0.99414,             0.99517,             0.99332,             0.85156,            0.014045,            0.002406,          4.7899e-05,            0.004159,            0.004159,            0.004159
                 356,            0.017056,           0.0056445,           0.0001935,             0.99405,             0.99513,             0.99364,             0.85256,            0.014078,           0.0024118,          4.8531e-05,           0.0041425,           0.0041425,           0.0041425
                 357,            0.017133,           0.0057298,           0.0003787,             0.99345,             0.99478,             0.99381,             0.85347,            0.014052,           0.0024069,          4.8316e-05,            0.004126,            0.004126,            0.004126
                 358,            0.016906,           0.0055844,          0.00030677,             0.99354,             0.99559,             0.99375,             0.85484,            0.014079,           0.0024073,           4.731e-05,           0.0041095,           0.0041095,           0.0041095
                 359,            0.016862,           0.0053892,          0.00068259,             0.99319,             0.99362,             0.99426,             0.85491,            0.014105,           0.0024153,          5.0026e-05,            0.004093,            0.004093,            0.004093
                 360,            0.017067,           0.0055392,          0.00047663,             0.99419,             0.99446,             0.99425,              0.8531,            0.014054,           0.0024051,          5.6111e-05,           0.0040765,           0.0040765,           0.0040765
                 361,            0.016829,           0.0054507,          0.00037391,             0.99364,             0.99484,             0.99415,             0.84982,            0.014125,           0.0024187,          5.6968e-05,             0.00406,             0.00406,             0.00406
                 362,            0.016434,            0.005452,           0.0006956,             0.99486,             0.99518,             0.99394,             0.85022,            0.014075,           0.0024135,           5.298e-05,           0.0040435,           0.0040435,           0.0040435
                 363,            0.016623,           0.0054791,          0.00070509,             0.99501,             0.99521,             0.99388,             0.85084,            0.014032,           0.0024052,          5.3146e-05,            0.004027,            0.004027,            0.004027
                 364,            0.016639,           0.0053946,          0.00041132,             0.99412,             0.99431,             0.99405,             0.85268,            0.014004,           0.0024076,          5.1825e-05,           0.0040105,           0.0040105,           0.0040105
                 365,            0.016783,           0.0053374,          0.00031859,             0.99407,             0.99431,             0.99411,             0.85182,            0.014035,           0.0024036,          4.9736e-05,            0.003994,            0.003994,            0.003994
                 366,            0.016819,            0.005464,          0.00046805,             0.99408,             0.99431,             0.99424,             0.85342,            0.013976,           0.0023972,          4.7783e-05,           0.0039775,           0.0039775,           0.0039775
                 367,             0.01685,           0.0056615,          0.00032815,             0.99499,             0.99521,             0.99428,             0.85587,            0.013875,           0.0023886,          4.4989e-05,            0.003961,            0.003961,            0.003961
                 368,            0.017019,           0.0055427,           0.0002866,             0.99496,             0.99521,             0.99428,             0.85453,            0.013877,           0.0023932,          4.3337e-05,           0.0039445,           0.0039445,           0.0039445
                 369,            0.016527,           0.0055981,          0.00038667,             0.99345,             0.99482,              0.9943,             0.85446,            0.013953,           0.0023929,          4.1954e-05,            0.003928,            0.003928,            0.003928
                 370,            0.016948,           0.0055272,           0.0004456,             0.99428,             0.99485,             0.99446,             0.85552,            0.013901,           0.0023907,          4.0657e-05,           0.0039115,           0.0039115,           0.0039115
                 371,            0.016636,           0.0054605,          0.00049982,             0.99485,             0.99514,             0.99445,              0.8559,            0.013926,            0.002389,          4.1221e-05,            0.003895,            0.003895,            0.003895
                 372,            0.016451,           0.0056433,          0.00045236,             0.99479,             0.99521,             0.99443,             0.85555,            0.013956,           0.0023875,          4.0938e-05,           0.0038785,           0.0038785,           0.0038785
                 373,            0.016535,           0.0056014,          0.00066527,             0.99498,             0.99521,              0.9945,             0.85639,            0.013924,            0.002397,          4.1829e-05,            0.003862,            0.003862,            0.003862
                 374,            0.016684,           0.0053488,          0.00036512,             0.99497,             0.99521,             0.99445,              0.8546,            0.013893,           0.0024052,          4.2964e-05,           0.0038455,           0.0038455,           0.0038455
                 375,            0.016377,           0.0053389,          0.00035636,             0.99368,             0.99654,              0.9945,             0.85609,            0.013842,           0.0024043,          4.3259e-05,            0.003829,            0.003829,            0.003829
                 376,            0.016421,           0.0054358,          0.00065509,             0.99463,             0.99521,             0.99441,             0.85653,             0.01382,           0.0024006,           4.225e-05,           0.0038125,           0.0038125,           0.0038125
                 377,             0.01672,           0.0055012,          0.00066625,              0.9949,             0.99521,             0.99438,             0.85516,            0.013841,           0.0024059,          4.3852e-05,            0.003796,            0.003796,            0.003796
                 378,            0.016658,           0.0055506,          0.00036881,             0.99421,             0.99521,              0.9943,             0.85508,            0.013891,           0.0024092,          4.8041e-05,           0.0037795,           0.0037795,           0.0037795
                 379,            0.016267,           0.0054541,          0.00027826,             0.99402,             0.99521,             0.99427,             0.85607,            0.013888,           0.0023967,          4.7122e-05,            0.003763,            0.003763,            0.003763
                 380,            0.016636,           0.0053078,          0.00028687,             0.99398,             0.99521,             0.99429,             0.85694,            0.013859,           0.0023873,          4.3382e-05,           0.0037465,           0.0037465,           0.0037465
                 381,            0.016179,           0.0053555,          0.00027796,             0.99413,             0.99521,             0.99426,             0.85632,            0.013813,           0.0023826,          4.1418e-05,             0.00373,             0.00373,             0.00373
                 382,            0.016263,           0.0053448,          0.00019006,             0.99416,             0.99521,             0.99411,             0.85759,            0.013803,           0.0023807,          4.0378e-05,           0.0037135,           0.0037135,           0.0037135
                 383,             0.01667,           0.0055029,          0.00021646,             0.99329,             0.99431,             0.99407,             0.85781,            0.013861,           0.0023788,          4.1373e-05,            0.003697,            0.003697,            0.003697
                 384,            0.016454,           0.0053453,          0.00019392,              0.9933,             0.99431,             0.99396,             0.85709,            0.013889,           0.0023802,          4.2571e-05,           0.0036805,           0.0036805,           0.0036805
                 385,            0.016246,           0.0054457,          0.00021027,             0.99374,             0.99431,               0.994,             0.85744,            0.013868,           0.0023698,          4.2766e-05,            0.003664,            0.003664,            0.003664
                 386,            0.016533,           0.0054346,          0.00025261,             0.99333,             0.99353,             0.99353,              0.8588,            0.013852,           0.0023707,          4.2872e-05,           0.0036475,           0.0036475,           0.0036475
                 387,             0.01655,           0.0053535,          0.00028139,             0.99312,             0.99353,              0.9937,             0.85754,            0.013841,           0.0023699,          4.3071e-05,            0.003631,            0.003631,            0.003631
                 388,            0.016577,           0.0054904,          0.00025771,             0.99351,             0.99444,             0.99384,             0.85913,            0.013795,           0.0023602,          4.3151e-05,           0.0036145,           0.0036145,           0.0036145
                 389,            0.016572,           0.0054498,          0.00033339,             0.99308,             0.99513,             0.99388,             0.85934,            0.013794,           0.0023607,          4.2287e-05,            0.003598,            0.003598,            0.003598
                 390,            0.016218,           0.0055156,           0.0003233,             0.99351,             0.99444,             0.99405,             0.85839,            0.013819,           0.0023686,          4.2114e-05,           0.0035815,           0.0035815,           0.0035815
                 391,            0.016218,           0.0055855,          0.00030323,             0.99352,             0.99444,             0.99398,             0.85963,            0.013787,           0.0023694,          4.3034e-05,            0.003565,            0.003565,            0.003565
                 392,             0.01637,           0.0056038,          0.00040603,             0.99359,             0.99445,             0.99371,             0.86107,            0.013771,           0.0023702,          4.3868e-05,           0.0035485,           0.0035485,           0.0035485
                 393,            0.016514,           0.0053394,          0.00035921,             0.99291,             0.99588,             0.99374,             0.86048,            0.013745,           0.0023637,          4.2769e-05,            0.003532,            0.003532,            0.003532
                 394,            0.016575,           0.0053454,           0.0002238,             0.99491,             0.99521,             0.99361,             0.85945,            0.013742,           0.0023614,          4.0042e-05,           0.0035155,           0.0035155,           0.0035155
                 395,            0.016245,            0.005374,          0.00023334,             0.99484,             0.99521,             0.99371,             0.86074,            0.013703,           0.0023605,          3.8967e-05,            0.003499,            0.003499,            0.003499
                 396,             0.01626,           0.0054995,           0.0003695,             0.99428,             0.99445,             0.99369,             0.86077,            0.013705,           0.0023569,           3.994e-05,           0.0034825,           0.0034825,           0.0034825
                 397,            0.016396,           0.0053525,          0.00033569,             0.99408,             0.99444,             0.99376,             0.85949,            0.013737,           0.0023568,          4.2115e-05,            0.003466,            0.003466,            0.003466
                 398,            0.016115,           0.0053232,          0.00019021,             0.99485,             0.99521,             0.99382,             0.86054,             0.01376,           0.0023594,          4.2559e-05,           0.0034495,           0.0034495,           0.0034495
                 399,            0.016322,           0.0053753,           0.0004057,              0.9938,             0.99431,              0.9941,             0.85879,            0.013789,           0.0023614,          4.2679e-05,            0.003433,            0.003433,            0.003433
                 400,             0.01589,           0.0053755,          0.00036356,             0.99383,             0.99431,             0.99422,             0.86067,            0.013775,           0.0023616,          4.1539e-05,           0.0034165,           0.0034165,           0.0034165
                 401,            0.016135,           0.0051735,          0.00036805,             0.99455,             0.99521,             0.99435,             0.85858,            0.013766,           0.0023643,          3.9358e-05,              0.0034,              0.0034,              0.0034
                 402,             0.01668,           0.0053933,          0.00031572,             0.99431,             0.99521,              0.9945,             0.85984,            0.013772,           0.0023638,          3.9308e-05,           0.0033835,           0.0033835,           0.0033835
                 403,              0.0164,           0.0055142,          0.00042162,             0.99465,             0.99521,             0.99448,             0.86051,            0.013743,            0.002359,          3.7459e-05,            0.003367,            0.003367,            0.003367
                 404,            0.015806,           0.0053671,          0.00019865,             0.99491,             0.99521,             0.99449,               0.861,            0.013733,           0.0023592,          3.5706e-05,           0.0033505,           0.0033505,           0.0033505
                 405,            0.015786,           0.0051568,          0.00041153,             0.99492,             0.99521,             0.99449,             0.86252,            0.013704,           0.0023581,           3.414e-05,            0.003334,            0.003334,            0.003334
                 406,            0.016064,           0.0053336,          0.00023067,             0.99463,             0.99444,             0.99446,             0.86396,            0.013669,           0.0023516,          3.4458e-05,           0.0033175,           0.0033175,           0.0033175
                 407,             0.01592,           0.0052086,          0.00027312,             0.99429,             0.99444,             0.99445,             0.86453,            0.013673,           0.0023491,          3.4904e-05,            0.003301,            0.003301,            0.003301
                 408,            0.016029,           0.0053822,          0.00022219,              0.9942,             0.99444,              0.9944,              0.8655,            0.013692,           0.0023529,          3.8055e-05,           0.0032845,           0.0032845,           0.0032845
                 409,            0.016309,           0.0053578,          0.00028077,             0.99415,             0.99444,             0.99432,              0.8651,            0.013664,           0.0023505,          3.9233e-05,            0.003268,            0.003268,            0.003268
                 410,            0.015986,           0.0051963,          0.00026216,             0.99415,             0.99444,             0.99436,             0.86581,            0.013663,           0.0023463,          4.0161e-05,           0.0032515,           0.0032515,           0.0032515
                 411,            0.016045,            0.005346,          0.00034326,             0.99491,             0.99521,             0.99428,             0.86524,            0.013648,           0.0023379,          4.2365e-05,            0.003235,            0.003235,            0.003235
                 412,            0.015963,           0.0051706,          0.00029447,             0.99496,             0.99521,             0.99437,             0.86388,            0.013657,           0.0023359,          4.1001e-05,           0.0032185,           0.0032185,           0.0032185
                 413,            0.016001,           0.0055074,          0.00033245,             0.99414,             0.99457,             0.99443,             0.86447,            0.013652,           0.0023364,          3.8804e-05,            0.003202,            0.003202,            0.003202
                 414,            0.015862,           0.0053037,           0.0005935,             0.99355,             0.99567,             0.99432,              0.8627,             0.01365,            0.002341,          3.7812e-05,           0.0031855,           0.0031855,           0.0031855
                 415,            0.015811,           0.0052853,          0.00048038,             0.99406,             0.99431,             0.99427,             0.86239,            0.013674,           0.0023445,          3.9009e-05,            0.003169,            0.003169,            0.003169
                 416,            0.015447,           0.0049463,           0.0002531,             0.99406,             0.99431,             0.99411,             0.86162,            0.013743,           0.0023513,               4e-05,           0.0031525,           0.0031525,           0.0031525
                 417,            0.016264,           0.0054446,          0.00045304,             0.99403,             0.99431,              0.9941,             0.86096,            0.013761,           0.0023529,          3.9187e-05,            0.003136,            0.003136,            0.003136
                 418,            0.016275,            0.005447,          0.00021589,             0.99323,             0.99353,             0.99396,             0.86135,            0.013775,           0.0023518,           3.791e-05,           0.0031195,           0.0031195,           0.0031195
                 419,            0.015686,           0.0054487,          0.00026627,             0.99398,             0.99431,             0.99399,             0.86128,            0.013706,           0.0023478,          3.6657e-05,            0.003103,            0.003103,            0.003103
                 420,            0.016054,           0.0052359,          0.00041322,             0.99401,             0.99431,              0.9941,             0.86294,            0.013662,           0.0023436,          3.6166e-05,           0.0030865,           0.0030865,           0.0030865
                 421,            0.015671,           0.0053345,          0.00033475,             0.99375,             0.99506,             0.99418,             0.86321,            0.013611,           0.0023412,          3.6412e-05,             0.00307,             0.00307,             0.00307
                 422,            0.015607,            0.005296,          0.00030256,             0.99498,             0.99521,             0.99436,              0.8629,            0.013562,            0.002336,          3.6272e-05,           0.0030535,           0.0030535,           0.0030535
                 423,            0.015888,           0.0053718,          0.00030629,             0.99499,             0.99521,             0.99437,             0.86255,            0.013579,           0.0023358,          3.4775e-05,            0.003037,            0.003037,            0.003037
                 424,            0.016168,            0.005386,          0.00019809,             0.99501,             0.99521,             0.99443,             0.86191,             0.01358,           0.0023397,          3.3118e-05,           0.0030205,           0.0030205,           0.0030205
                 425,            0.016004,           0.0051614,          0.00035233,             0.99506,             0.99521,             0.99435,             0.86187,            0.013581,           0.0023404,          3.2733e-05,            0.003004,            0.003004,            0.003004
                 426,            0.015739,           0.0054958,          0.00051767,             0.99426,             0.99444,             0.99436,              0.8618,             0.01354,           0.0023389,          3.3696e-05,           0.0029875,           0.0029875,           0.0029875
                 427,            0.015443,           0.0054109,          0.00016235,             0.99427,             0.99444,              0.9943,             0.86324,            0.013541,           0.0023392,          3.4685e-05,            0.002971,            0.002971,            0.002971
                 428,            0.015658,           0.0052528,          0.00015747,             0.99425,             0.99444,             0.99426,             0.86266,            0.013507,           0.0023328,          3.4673e-05,           0.0029545,           0.0029545,           0.0029545
                 429,            0.015607,           0.0052617,          0.00025089,             0.99414,             0.99444,             0.99423,             0.86336,            0.013472,           0.0023293,          3.3097e-05,            0.002938,            0.002938,            0.002938
                 430,            0.015688,           0.0053651,           0.0002501,             0.99421,             0.99444,              0.9943,              0.8661,            0.013438,           0.0023238,          3.1105e-05,           0.0029215,           0.0029215,           0.0029215
                 431,            0.015774,           0.0053811,           0.0003494,             0.99319,             0.99427,             0.99435,             0.86564,            0.013456,           0.0023267,          2.9566e-05,            0.002905,            0.002905,            0.002905
                 432,            0.015725,           0.0052618,          0.00024271,             0.99332,             0.99364,             0.99432,             0.86391,            0.013474,           0.0023299,          2.8649e-05,           0.0028885,           0.0028885,           0.0028885
                 433,            0.015742,           0.0054089,           0.0001541,             0.99336,             0.99362,             0.99426,             0.86395,            0.013517,           0.0023306,          2.7796e-05,            0.002872,            0.002872,            0.002872
                 434,            0.015448,           0.0052303,          0.00026152,             0.99332,             0.99353,             0.99428,             0.86419,             0.01351,           0.0023247,          2.7529e-05,           0.0028555,           0.0028555,           0.0028555
                 435,            0.016151,           0.0053369,          0.00015696,             0.99342,             0.99353,             0.99433,             0.86408,            0.013505,           0.0023208,          2.7897e-05,            0.002839,            0.002839,            0.002839
                 436,            0.015345,            0.005286,          0.00029947,             0.99353,             0.99353,              0.9944,             0.86251,             0.01351,           0.0023203,          2.8128e-05,           0.0028225,           0.0028225,           0.0028225
                 437,            0.015456,           0.0052845,           0.0002413,             0.99353,             0.99361,             0.99437,             0.86278,            0.013507,           0.0023186,          2.8627e-05,            0.002806,            0.002806,            0.002806
                 438,            0.015466,           0.0050893,          0.00016375,              0.9935,             0.99362,             0.99444,             0.86406,            0.013501,           0.0023169,          2.9264e-05,           0.0027895,           0.0027895,           0.0027895
                 439,            0.015104,           0.0051337,          0.00027823,             0.99328,             0.99353,             0.99441,             0.86442,            0.013511,             0.00232,          2.9576e-05,            0.002773,            0.002773,            0.002773
                 440,            0.015497,           0.0053406,          0.00015763,             0.99343,             0.99368,             0.99448,             0.86465,             0.01347,           0.0023142,          3.0182e-05,           0.0027565,           0.0027565,           0.0027565
                 441,            0.015267,           0.0051522,          0.00029166,             0.99317,             0.99438,             0.99446,             0.86511,            0.013453,           0.0023127,          3.0486e-05,             0.00274,             0.00274,             0.00274
                 442,            0.015809,           0.0051959,          0.00026908,             0.99418,             0.99448,             0.99437,             0.86586,            0.013442,           0.0023108,          3.0019e-05,           0.0027235,           0.0027235,           0.0027235
                 443,            0.015757,            0.005319,          0.00022017,             0.99419,             0.99445,             0.99427,             0.86476,            0.013392,           0.0023074,           2.977e-05,            0.002707,            0.002707,            0.002707
                 444,            0.015535,           0.0052511,          0.00018154,             0.99418,             0.99442,             0.99418,             0.86563,            0.013368,           0.0023069,          2.9551e-05,           0.0026905,           0.0026905,           0.0026905
                 445,             0.01556,           0.0052189,          0.00027782,             0.99419,              0.9944,             0.99424,             0.86581,            0.013344,           0.0023054,          2.9861e-05,            0.002674,            0.002674,            0.002674
                 446,            0.015319,           0.0050419,          0.00033101,             0.99419,              0.9944,              0.9944,             0.86571,            0.013358,           0.0023089,           3.056e-05,           0.0026575,           0.0026575,           0.0026575
                 447,            0.015712,           0.0053438,          0.00023177,             0.99418,             0.99442,             0.99444,             0.86571,            0.013366,           0.0023126,          3.0844e-05,            0.002641,            0.002641,            0.002641
                 448,            0.015518,           0.0050788,          0.00021694,             0.99404,             0.99519,             0.99435,             0.86483,            0.013333,           0.0023095,           3.114e-05,           0.0026245,           0.0026245,           0.0026245
                 449,            0.015487,           0.0052286,          0.00023373,             0.99499,             0.99521,              0.9942,             0.86569,            0.013307,           0.0023029,           3.076e-05,            0.002608,            0.002608,            0.002608
                 450,            0.015429,           0.0050394,          0.00024138,             0.99497,             0.99521,             0.99407,             0.86651,            0.013304,            0.002297,           2.995e-05,           0.0025915,           0.0025915,           0.0025915
                 451,            0.015362,           0.0053865,          0.00046531,             0.99499,             0.99521,              0.9941,             0.86617,            0.013321,           0.0022932,          3.0292e-05,            0.002575,            0.002575,            0.002575
                 452,            0.015343,            0.005412,          0.00029543,             0.99501,             0.99521,             0.99403,             0.86672,            0.013287,           0.0022928,          3.0615e-05,           0.0025585,           0.0025585,           0.0025585
                 453,            0.015761,           0.0054141,          0.00026326,               0.995,             0.99521,             0.99399,             0.86692,            0.013289,           0.0022917,          3.0672e-05,            0.002542,            0.002542,            0.002542
                 454,            0.015614,           0.0051679,          0.00015885,             0.99499,             0.99521,             0.99399,              0.8666,            0.013281,           0.0022927,          2.9624e-05,           0.0025255,           0.0025255,           0.0025255
                 455,            0.015434,           0.0053226,          0.00019855,             0.99502,             0.99521,             0.99398,             0.86837,            0.013291,           0.0022905,          2.8365e-05,            0.002509,            0.002509,            0.002509
                 456,            0.015084,           0.0052753,          0.00018747,             0.99503,             0.99521,             0.99401,             0.86855,            0.013279,           0.0022879,          2.7395e-05,           0.0024925,           0.0024925,           0.0024925
                 457,             0.01534,           0.0052612,          0.00016106,             0.99502,             0.99521,              0.9941,             0.86912,            0.013285,           0.0022856,          2.6942e-05,            0.002476,            0.002476,            0.002476
                 458,            0.015575,           0.0053968,          0.00022068,               0.995,             0.99521,              0.9941,             0.87002,            0.013283,           0.0022834,          2.6734e-05,           0.0024595,           0.0024595,           0.0024595
                 459,             0.01556,           0.0052393,          0.00015665,             0.99497,             0.99521,              0.9941,             0.86976,            0.013266,           0.0022828,          2.6389e-05,            0.002443,            0.002443,            0.002443
