               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 472,            0.016803,           0.0055203,          0.00044826,              0.9938,             0.99353,             0.99395,             0.86347,            0.013639,           0.0023583,          5.3019e-05,           0.0053371,           0.0053371,           0.0053371
                 473,            0.016727,           0.0053705,          0.00051308,             0.99366,             0.99353,             0.99401,             0.86307,            0.013664,           0.0023598,          5.1612e-05,           0.0053272,           0.0053272,           0.0053272
                 474,            0.017312,           0.0055621,          0.00037259,             0.99311,             0.99417,             0.99401,             0.86216,             0.01368,           0.0023639,          5.1685e-05,           0.0053173,           0.0053173,           0.0053173
                 475,            0.017191,           0.0056778,          0.00036492,             0.99311,             0.99423,             0.99399,             0.86374,            0.013665,           0.0023642,          5.1609e-05,           0.0053074,           0.0053074,           0.0053074
                 476,            0.016695,            0.005365,          0.00040562,             0.99498,             0.99521,             0.99402,             0.86356,            0.013633,           0.0023623,          5.2415e-05,           0.0052975,           0.0052975,           0.0052975
                 477,            0.016971,           0.0056953,          0.00046721,              0.9948,             0.99521,             0.99391,             0.86372,            0.013609,           0.0023612,          5.2933e-05,           0.0052876,           0.0052876,           0.0052876
                 478,            0.016891,           0.0055054,          0.00042442,             0.99496,             0.99521,             0.99397,             0.86265,             0.01361,           0.0023638,          5.2811e-05,           0.0052777,           0.0052777,           0.0052777
                 479,            0.016801,           0.0054727,          0.00023546,             0.99379,             0.99586,             0.99391,             0.86239,            0.013594,           0.0023634,          5.3645e-05,           0.0052678,           0.0052678,           0.0052678
                 480,            0.017271,           0.0056357,          0.00032767,             0.99379,             0.99584,             0.99387,             0.86278,            0.013567,           0.0023607,          5.3923e-05,           0.0052579,           0.0052579,           0.0052579
                 481,            0.016554,           0.0053194,           0.0003661,              0.9938,             0.99582,             0.99388,             0.86392,            0.013571,           0.0023628,          5.4568e-05,            0.005248,            0.005248,            0.005248
                 482,            0.016907,           0.0055661,          0.00031023,             0.99379,             0.99582,             0.99391,             0.86345,            0.013569,           0.0023628,          5.6156e-05,           0.0052381,           0.0052381,           0.0052381
                 483,            0.016691,           0.0053884,          0.00038946,             0.99405,             0.99515,              0.9939,             0.86517,             0.01356,           0.0023626,          5.8365e-05,           0.0052282,           0.0052282,           0.0052282
                 484,            0.016415,            0.005406,          0.00043769,             0.99404,             0.99517,              0.9938,             0.86372,            0.013576,            0.002365,          5.9763e-05,           0.0052183,           0.0052183,           0.0052183
                 485,             0.01638,           0.0054943,          0.00032967,             0.99404,             0.99521,             0.99386,             0.86311,             0.01358,           0.0023656,          5.9509e-05,           0.0052084,           0.0052084,           0.0052084
                 486,            0.016675,           0.0055516,          0.00039574,              0.9939,             0.99521,             0.99399,             0.86364,            0.013563,           0.0023669,          5.8415e-05,           0.0051985,           0.0051985,           0.0051985
                 487,            0.016441,            0.005407,          0.00060831,             0.99508,             0.99414,             0.99407,             0.86298,            0.013567,           0.0023655,          5.9941e-05,           0.0051886,           0.0051886,           0.0051886
                 488,            0.016661,           0.0054505,          0.00050499,             0.99504,             0.99423,             0.99414,             0.86323,            0.013553,           0.0023636,          6.0422e-05,           0.0051787,           0.0051787,           0.0051787
                 489,            0.016567,           0.0054119,          0.00059624,             0.99461,             0.99521,              0.9941,             0.86398,            0.013582,            0.002363,          5.9611e-05,           0.0051688,           0.0051688,           0.0051688
                 490,            0.016675,           0.0054513,          0.00063125,             0.99483,             0.99412,             0.99404,             0.86243,            0.013593,           0.0023642,          5.8153e-05,           0.0051589,           0.0051589,           0.0051589
                 491,             0.01665,           0.0052511,          0.00053609,             0.99493,             0.99418,             0.99409,             0.86237,            0.013595,           0.0023626,          5.5879e-05,            0.005149,            0.005149,            0.005149
                 492,            0.016597,           0.0053459,          0.00045958,             0.99474,             0.99521,             0.99416,             0.86067,            0.013579,           0.0023601,          5.5497e-05,           0.0051391,           0.0051391,           0.0051391
                 493,            0.016151,            0.005419,          0.00061598,             0.99513,             0.99543,             0.99413,             0.86099,            0.013558,           0.0023552,          5.5974e-05,           0.0051292,           0.0051292,           0.0051292
                 494,            0.016817,           0.0054964,          0.00087327,             0.99422,              0.9945,             0.99417,              0.8618,            0.013568,           0.0023577,          5.7456e-05,           0.0051193,           0.0051193,           0.0051193
                 495,             0.01655,           0.0054859,          0.00089418,             0.99422,              0.9945,             0.99413,             0.86256,            0.013569,           0.0023593,          5.7472e-05,           0.0051094,           0.0051094,           0.0051094
                 496,            0.017164,           0.0055939,          0.00066814,             0.99431,             0.99438,             0.99407,             0.86327,            0.013585,           0.0023659,          5.7085e-05,           0.0050995,           0.0050995,           0.0050995
                 497,            0.016483,           0.0054903,          0.00037046,             0.99431,             0.99426,             0.99406,             0.86362,            0.013601,            0.002371,          5.4506e-05,           0.0050896,           0.0050896,           0.0050896
                 498,            0.016957,           0.0055832,          0.00037239,             0.99431,             0.99435,             0.99427,             0.86294,            0.013597,           0.0023694,           5.159e-05,           0.0050797,           0.0050797,           0.0050797
                 499,            0.016881,           0.0054715,          0.00017684,             0.99431,             0.99437,             0.99426,             0.86224,            0.013585,           0.0023647,          4.9783e-05,           0.0050698,           0.0050698,           0.0050698
                 500,            0.016647,           0.0055589,          0.00028353,             0.99514,             0.99506,             0.99417,             0.86197,            0.013584,           0.0023611,          4.8859e-05,           0.0050599,           0.0050599,           0.0050599
                 501,            0.016231,           0.0052318,           0.0002853,             0.99428,             0.99521,             0.99411,             0.86558,            0.013541,           0.0023584,          4.9104e-05,             0.00505,             0.00505,             0.00505
                 502,            0.016603,           0.0053194,          0.00044156,             0.99414,             0.99494,             0.99398,             0.86367,            0.013512,           0.0023544,          4.9384e-05,           0.0050401,           0.0050401,           0.0050401
                 503,            0.016078,            0.005377,          0.00030508,             0.99375,             0.99444,             0.99393,             0.86465,            0.013526,           0.0023544,          4.9435e-05,           0.0050302,           0.0050302,           0.0050302
                 504,            0.016552,           0.0053345,          0.00043094,              0.9932,             0.99521,              0.9939,             0.86328,            0.013519,           0.0023512,          5.1631e-05,           0.0050203,           0.0050203,           0.0050203
                 505,            0.016831,           0.0055778,          0.00029818,             0.99473,             0.99444,             0.99384,             0.86435,            0.013518,            0.002348,          5.2805e-05,           0.0050104,           0.0050104,           0.0050104
                 506,            0.016361,           0.0050941,          0.00046162,             0.99463,             0.99444,             0.99388,               0.864,            0.013513,            0.002348,          5.2724e-05,           0.0050005,           0.0050005,           0.0050005
                 507,            0.017003,           0.0055599,          0.00045508,             0.99505,             0.99486,              0.9939,             0.86409,            0.013484,           0.0023455,          5.0959e-05,           0.0049906,           0.0049906,           0.0049906
                 508,             0.01696,           0.0054566,          0.00058354,             0.99486,             0.99444,             0.99394,             0.86529,            0.013477,           0.0023472,          5.1014e-05,           0.0049807,           0.0049807,           0.0049807
                 509,            0.016419,           0.0054525,          0.00045104,             0.99483,             0.99444,             0.99393,             0.86581,            0.013471,           0.0023485,           5.252e-05,           0.0049708,           0.0049708,           0.0049708
                 510,            0.016961,           0.0055286,          0.00034051,             0.99425,             0.99471,             0.99397,             0.86663,            0.013463,           0.0023503,          5.3038e-05,           0.0049609,           0.0049609,           0.0049609
                 511,            0.016789,            0.005634,          0.00032217,             0.99427,             0.99486,             0.99396,             0.86619,            0.013451,           0.0023526,          5.3764e-05,            0.004951,            0.004951,            0.004951
                 512,            0.016144,           0.0054361,          0.00038021,             0.99427,              0.9949,             0.99402,             0.86649,            0.013445,           0.0023519,          5.3517e-05,           0.0049411,           0.0049411,           0.0049411
                 513,            0.016302,           0.0054168,          0.00024969,             0.99416,             0.99521,             0.99388,              0.8657,            0.013447,           0.0023481,          5.3137e-05,           0.0049312,           0.0049312,           0.0049312
                 514,            0.016476,           0.0052824,          0.00056984,             0.99418,             0.99521,             0.99386,              0.8667,            0.013437,           0.0023462,          5.2858e-05,           0.0049213,           0.0049213,           0.0049213
                 515,             0.01611,           0.0052781,          0.00020777,             0.99418,             0.99521,             0.99393,             0.86592,            0.013428,            0.002342,          5.3006e-05,           0.0049114,           0.0049114,           0.0049114
                 516,            0.016019,           0.0052604,          0.00041684,             0.99418,             0.99521,             0.99398,             0.86769,             0.01344,           0.0023413,          5.3604e-05,           0.0049015,           0.0049015,           0.0049015
                 517,            0.016208,           0.0055164,          0.00038275,             0.99414,             0.99521,             0.99407,             0.86505,             0.01346,           0.0023412,          5.5838e-05,           0.0048916,           0.0048916,           0.0048916
                 518,            0.016567,           0.0056147,          0.00038034,             0.99412,             0.99513,               0.994,             0.86494,             0.01346,           0.0023398,          5.7365e-05,           0.0048817,           0.0048817,           0.0048817
                 519,             0.01655,           0.0056355,          0.00038302,             0.99414,             0.99512,             0.99392,             0.86489,            0.013469,           0.0023421,          5.6607e-05,           0.0048718,           0.0048718,           0.0048718
                 520,            0.016247,           0.0051731,           0.0002568,             0.99422,             0.99508,              0.9939,             0.86436,            0.013478,           0.0023428,          5.6919e-05,           0.0048619,           0.0048619,           0.0048619
                 521,            0.016524,           0.0052837,          0.00035865,              0.9939,             0.99444,             0.99384,             0.86687,             0.01347,           0.0023396,          5.7627e-05,            0.004852,            0.004852,            0.004852
                 522,             0.01651,           0.0055706,          0.00029564,              0.9943,             0.99516,              0.9938,             0.86857,            0.013441,           0.0023367,          5.6724e-05,           0.0048421,           0.0048421,           0.0048421
                 523,            0.015986,           0.0053714,          0.00038825,              0.9943,             0.99514,             0.99387,             0.86836,            0.013416,           0.0023335,          5.5304e-05,           0.0048322,           0.0048322,           0.0048322
                 524,            0.016597,           0.0052494,          0.00037294,             0.99425,             0.99521,              0.9939,             0.86867,            0.013409,           0.0023303,          5.4964e-05,           0.0048223,           0.0048223,           0.0048223
                 525,            0.016492,           0.0054575,          0.00032566,             0.99425,             0.99521,             0.99392,             0.86951,              0.0134,           0.0023312,          5.3657e-05,           0.0048124,           0.0048124,           0.0048124
                 526,              0.0164,           0.0053648,          0.00019773,             0.99425,             0.99521,             0.99397,             0.86866,            0.013396,           0.0023305,          5.2013e-05,           0.0048025,           0.0048025,           0.0048025
                 527,            0.016174,           0.0053561,          0.00031276,             0.99424,             0.99521,             0.99396,             0.86969,            0.013368,            0.002328,          5.0537e-05,           0.0047926,           0.0047926,           0.0047926
                 528,             0.01637,           0.0054069,          0.00019471,             0.99423,             0.99521,             0.99402,             0.86953,            0.013337,           0.0023238,          4.9193e-05,           0.0047827,           0.0047827,           0.0047827
                 529,            0.016472,           0.0053835,          0.00044117,             0.99423,             0.99521,              0.9941,             0.86941,             0.01333,           0.0023217,          4.9121e-05,           0.0047728,           0.0047728,           0.0047728
                 530,            0.016372,           0.0052927,           0.0002827,             0.99415,             0.99521,             0.99412,             0.86937,             0.01332,           0.0023202,          4.9522e-05,           0.0047629,           0.0047629,           0.0047629
                 531,            0.016116,           0.0053524,          0.00022606,             0.99512,             0.99493,             0.99406,             0.86833,            0.013307,           0.0023171,          4.9285e-05,            0.004753,            0.004753,            0.004753
                 532,            0.016166,           0.0053569,          0.00025178,             0.99508,               0.995,              0.9941,             0.86922,            0.013293,           0.0023152,          4.8286e-05,           0.0047431,           0.0047431,           0.0047431
                 533,            0.016196,           0.0052635,          0.00053668,             0.99418,             0.99521,             0.99412,             0.86905,             0.01328,           0.0023137,          4.8772e-05,           0.0047332,           0.0047332,           0.0047332
                 534,            0.016226,           0.0055586,          0.00026377,             0.99334,             0.99521,             0.99399,             0.86898,            0.013268,           0.0023148,          4.9287e-05,           0.0047233,           0.0047233,           0.0047233
                 535,            0.016278,           0.0053062,          0.00024933,             0.99335,             0.99521,             0.99387,             0.86939,            0.013255,           0.0023158,           4.846e-05,           0.0047134,           0.0047134,           0.0047134
                 536,            0.016073,           0.0054739,          0.00038327,             0.99335,             0.99521,             0.99384,             0.86946,            0.013247,           0.0023169,          4.8468e-05,           0.0047035,           0.0047035,           0.0047035
                 537,            0.015998,           0.0053725,          0.00018631,             0.99337,             0.99521,             0.99374,              0.8687,            0.013263,           0.0023181,          4.8912e-05,           0.0046936,           0.0046936,           0.0046936
                 538,            0.016127,           0.0054356,          0.00030061,             0.99338,              0.9952,              0.9937,             0.86904,            0.013274,           0.0023176,          4.8744e-05,           0.0046837,           0.0046837,           0.0046837
                 539,             0.01556,           0.0052526,          0.00043956,             0.99339,             0.99521,              0.9937,             0.86871,            0.013264,           0.0023175,          4.7929e-05,           0.0046738,           0.0046738,           0.0046738
                 540,            0.016398,           0.0053261,          0.00037397,             0.99299,             0.99588,             0.99373,             0.86979,            0.013256,           0.0023178,          4.7408e-05,           0.0046639,           0.0046639,           0.0046639
                 541,            0.016013,           0.0054406,          0.00026039,             0.99299,             0.99587,             0.99375,             0.86953,            0.013239,           0.0023164,          4.7411e-05,            0.004654,            0.004654,            0.004654
                 542,            0.015987,            0.005194,          0.00039747,             0.99299,             0.99587,              0.9938,             0.86984,            0.013226,           0.0023174,          4.7886e-05,           0.0046441,           0.0046441,           0.0046441
                 543,            0.016144,           0.0053099,          0.00032973,             0.99297,             0.99587,             0.99378,             0.87006,            0.013207,           0.0023172,          4.7729e-05,           0.0046342,           0.0046342,           0.0046342
                 544,             0.01633,           0.0054526,          0.00043743,             0.99297,             0.99586,             0.99381,             0.87038,             0.01321,           0.0023191,          4.7547e-05,           0.0046243,           0.0046243,           0.0046243
                 545,            0.015889,           0.0053855,          0.00026048,             0.99297,             0.99587,             0.99388,             0.86999,            0.013209,           0.0023203,          4.7249e-05,           0.0046144,           0.0046144,           0.0046144
                 546,            0.016279,           0.0053852,          0.00040423,             0.99335,             0.99517,             0.99393,             0.86977,            0.013202,           0.0023208,          4.6377e-05,           0.0046045,           0.0046045,           0.0046045
                 547,            0.016129,           0.0051183,          0.00038598,             0.99333,             0.99516,             0.99398,             0.86988,            0.013191,           0.0023181,          4.6078e-05,           0.0045946,           0.0045946,           0.0045946
                 548,            0.016353,           0.0051493,          0.00036404,             0.99333,             0.99515,             0.99398,             0.86953,            0.013196,           0.0023162,           4.568e-05,           0.0045847,           0.0045847,           0.0045847
                 549,            0.016475,           0.0052908,           0.0003952,             0.99332,             0.99516,              0.9941,             0.86999,            0.013208,           0.0023166,          4.4732e-05,           0.0045748,           0.0045748,           0.0045748
                 550,            0.016081,            0.005346,          0.00036667,             0.99325,             0.99514,             0.99417,              0.8692,            0.013213,           0.0023163,          4.4562e-05,           0.0045649,           0.0045649,           0.0045649
                 551,            0.016187,           0.0053435,          0.00034782,             0.99326,             0.99514,             0.99418,             0.86963,            0.013213,           0.0023161,          4.4261e-05,            0.004555,            0.004555,            0.004555
                 552,            0.016594,           0.0055416,          0.00024293,             0.99326,             0.99514,             0.99422,             0.86898,            0.013211,           0.0023162,          4.4563e-05,           0.0045451,           0.0045451,           0.0045451
                 553,            0.015825,           0.0051797,          0.00030853,             0.99331,             0.99517,             0.99429,              0.8685,            0.013208,           0.0023166,          4.5165e-05,           0.0045352,           0.0045352,           0.0045352
                 554,            0.016009,            0.005311,          0.00025016,             0.99333,              0.9952,             0.99429,             0.86811,            0.013209,           0.0023146,           4.497e-05,           0.0045253,           0.0045253,           0.0045253
                 555,            0.016538,           0.0053294,          0.00046224,             0.99333,             0.99519,              0.9943,               0.868,            0.013208,           0.0023123,          4.4906e-05,           0.0045154,           0.0045154,           0.0045154
                 556,            0.016012,           0.0053005,          0.00041732,             0.99332,             0.99515,             0.99431,             0.86878,            0.013205,           0.0023114,          4.5289e-05,           0.0045055,           0.0045055,           0.0045055
                 557,             0.01612,           0.0054554,          0.00046142,             0.99332,             0.99515,             0.99428,             0.86824,             0.01319,           0.0023101,          4.5001e-05,           0.0044956,           0.0044956,           0.0044956
                 558,            0.016233,           0.0054514,          0.00031662,             0.99335,             0.99519,             0.99421,             0.87048,             0.01318,           0.0023071,          4.5035e-05,           0.0044857,           0.0044857,           0.0044857
                 559,            0.016493,           0.0053819,          0.00049114,             0.99424,             0.99521,             0.99421,             0.86988,            0.013164,           0.0023047,          4.5336e-05,           0.0044758,           0.0044758,           0.0044758
                 560,            0.015987,            0.005414,          0.00031543,             0.99334,             0.99519,             0.99415,             0.86991,            0.013153,           0.0023027,          4.4969e-05,           0.0044659,           0.0044659,           0.0044659
                 561,            0.016002,           0.0052669,          0.00027827,             0.99334,             0.99518,             0.99415,             0.86968,            0.013146,           0.0023014,          4.4487e-05,            0.004456,            0.004456,            0.004456
                 562,            0.015702,           0.0052754,          0.00027326,             0.99415,             0.99521,             0.99414,             0.86955,            0.013138,           0.0023019,          4.4172e-05,           0.0044461,           0.0044461,           0.0044461
                 563,            0.016107,           0.0055215,          0.00030154,             0.99412,             0.99521,             0.99408,             0.87085,            0.013136,           0.0023035,          4.3745e-05,           0.0044362,           0.0044362,           0.0044362
                 564,            0.015843,           0.0052088,          0.00042975,             0.99413,             0.99521,             0.99412,             0.87048,            0.013125,           0.0023016,           4.322e-05,           0.0044263,           0.0044263,           0.0044263
                 565,            0.016226,           0.0052436,           0.0003698,              0.9941,             0.99521,             0.99417,             0.87075,            0.013118,           0.0023007,          4.3199e-05,           0.0044164,           0.0044164,           0.0044164
                 566,            0.016385,           0.0053585,          0.00032857,             0.99407,             0.99521,             0.99425,             0.87106,            0.013113,           0.0023013,          4.2777e-05,           0.0044065,           0.0044065,           0.0044065
                 567,            0.016203,           0.0054168,          0.00022348,             0.99433,             0.99521,             0.99424,             0.87178,            0.013105,           0.0023015,          4.2549e-05,           0.0043966,           0.0043966,           0.0043966
                 568,            0.016078,           0.0053855,          0.00023645,             0.99433,             0.99521,             0.99426,             0.87202,            0.013111,           0.0023031,           4.278e-05,           0.0043867,           0.0043867,           0.0043867
                 569,            0.015697,           0.0054418,          0.00021506,             0.99432,             0.99521,             0.99426,             0.87198,            0.013114,           0.0023032,           4.296e-05,           0.0043768,           0.0043768,           0.0043768
                 570,            0.016667,           0.0055657,          0.00028335,             0.99433,             0.99521,             0.99422,             0.87267,            0.013106,           0.0023026,          4.2934e-05,           0.0043669,           0.0043669,           0.0043669
                 571,            0.016243,           0.0052611,          0.00036635,             0.99433,             0.99521,             0.99421,             0.87193,            0.013103,           0.0023011,           4.322e-05,            0.004357,            0.004357,            0.004357
                 572,            0.016051,           0.0052886,          0.00029161,             0.99433,             0.99521,             0.99416,             0.87148,            0.013104,           0.0022995,           4.364e-05,           0.0043471,           0.0043471,           0.0043471
                 573,            0.016148,           0.0053094,          0.00051222,             0.99435,             0.99521,             0.99409,             0.87256,            0.013116,           0.0022983,          4.3156e-05,           0.0043372,           0.0043372,           0.0043372
                 574,            0.016116,           0.0053813,          0.00045511,              0.9945,             0.99521,              0.9941,             0.87172,            0.013121,           0.0022974,          4.2554e-05,           0.0043273,           0.0043273,           0.0043273
                 575,             0.01662,           0.0056124,          0.00046713,             0.99466,             0.99521,             0.99417,             0.87244,            0.013105,           0.0022963,          4.2587e-05,           0.0043174,           0.0043174,           0.0043174
                 576,            0.015663,           0.0055157,          0.00035251,             0.99479,             0.99521,             0.99424,             0.87199,            0.013089,           0.0022953,          4.2422e-05,           0.0043075,           0.0043075,           0.0043075
                 577,            0.016214,           0.0054187,          0.00036698,             0.99486,             0.99521,             0.99426,             0.87226,            0.013073,           0.0022942,          4.2279e-05,           0.0042976,           0.0042976,           0.0042976
                 578,            0.016225,            0.005306,          0.00035926,             0.99489,             0.99521,             0.99424,             0.87276,            0.013064,            0.002292,          4.1671e-05,           0.0042877,           0.0042877,           0.0042877
                 579,            0.016163,           0.0053076,          0.00032434,             0.99489,             0.99521,             0.99426,              0.8715,             0.01306,           0.0022912,          4.1494e-05,           0.0042778,           0.0042778,           0.0042778
                 580,            0.015999,            0.005314,          0.00058578,             0.99487,             0.99521,             0.99422,             0.87334,            0.013052,           0.0022892,          4.2027e-05,           0.0042679,           0.0042679,           0.0042679
                 581,            0.016268,           0.0053337,          0.00052341,             0.99487,             0.99521,             0.99422,             0.87234,            0.013044,           0.0022876,          4.2382e-05,            0.004258,            0.004258,            0.004258
                 582,            0.016637,           0.0055287,          0.00030061,             0.99485,             0.99521,             0.99425,             0.87293,             0.01304,           0.0022875,          4.1609e-05,           0.0042481,           0.0042481,           0.0042481
                 583,            0.016249,           0.0052739,          0.00032528,             0.99483,             0.99521,             0.99422,             0.87311,            0.013038,           0.0022878,          4.0965e-05,           0.0042382,           0.0042382,           0.0042382
                 584,            0.015811,           0.0054009,          0.00052331,             0.99479,             0.99521,              0.9942,             0.87356,            0.013034,           0.0022872,          4.1006e-05,           0.0042283,           0.0042283,           0.0042283
                 585,            0.016339,           0.0052189,          0.00049937,             0.99474,             0.99521,             0.99418,             0.87378,            0.013034,           0.0022871,          4.1618e-05,           0.0042184,           0.0042184,           0.0042184
                 586,            0.015847,           0.0050394,          0.00028315,             0.99472,             0.99521,             0.99419,             0.87382,            0.013029,           0.0022862,          4.2518e-05,           0.0042085,           0.0042085,           0.0042085
                 587,            0.015801,            0.005547,          0.00028086,             0.99474,             0.99521,              0.9942,             0.87371,            0.013024,           0.0022855,          4.2361e-05,           0.0041986,           0.0041986,           0.0041986
                 588,             0.01568,           0.0052739,          0.00029069,             0.99477,             0.99521,             0.99421,             0.87393,            0.013023,           0.0022848,           4.151e-05,           0.0041887,           0.0041887,           0.0041887
                 589,            0.016147,           0.0051622,          0.00027642,             0.99472,             0.99521,             0.99422,             0.87378,            0.013016,           0.0022837,          4.0604e-05,           0.0041788,           0.0041788,           0.0041788
                 590,            0.015998,           0.0052482,          0.00043672,             0.99458,             0.99521,             0.99422,             0.87455,            0.013016,           0.0022835,          3.9859e-05,           0.0041689,           0.0041689,           0.0041689
                 591,            0.015888,           0.0051955,          0.00037582,             0.99439,             0.99521,             0.99427,             0.87503,             0.01301,           0.0022834,          3.9321e-05,            0.004159,            0.004159,            0.004159
                 592,            0.015856,           0.0053068,          0.00034681,             0.99431,             0.99521,              0.9943,             0.87469,            0.013002,           0.0022836,          3.9082e-05,           0.0041491,           0.0041491,           0.0041491
                 593,            0.015735,           0.0051255,           0.0002923,             0.99425,             0.99521,             0.99429,             0.87465,            0.012998,           0.0022836,          3.8783e-05,           0.0041392,           0.0041392,           0.0041392
                 594,            0.015752,           0.0052255,          0.00042544,             0.99422,             0.99521,             0.99427,             0.87386,            0.012985,           0.0022822,          3.8569e-05,           0.0041293,           0.0041293,           0.0041293
                 595,            0.015762,           0.0050493,          0.00025762,             0.99422,             0.99521,             0.99425,             0.87442,            0.012972,           0.0022817,          3.8424e-05,           0.0041194,           0.0041194,           0.0041194
                 596,            0.015656,           0.0052135,           0.0003085,             0.99421,             0.99521,             0.99419,             0.87466,            0.012959,           0.0022799,          3.8106e-05,           0.0041095,           0.0041095,           0.0041095
                 597,            0.015676,           0.0051857,            0.000389,             0.99422,             0.99521,             0.99418,              0.8748,            0.012951,            0.002277,          3.7677e-05,           0.0040996,           0.0040996,           0.0040996
                 598,            0.015935,           0.0052903,          0.00033872,             0.99424,             0.99521,             0.99416,             0.87478,            0.012951,           0.0022744,          3.7436e-05,           0.0040897,           0.0040897,           0.0040897
                 599,             0.01579,           0.0053674,          0.00035084,             0.99427,             0.99521,             0.99413,             0.87553,            0.012949,           0.0022723,          3.7634e-05,           0.0040798,           0.0040798,           0.0040798
                 600,            0.016377,           0.0054357,           0.0004499,             0.99429,             0.99521,             0.99416,             0.87627,            0.012941,           0.0022704,          3.7742e-05,           0.0040699,           0.0040699,           0.0040699
                 601,            0.015984,           0.0052756,          0.00024148,             0.99432,             0.99521,             0.99413,             0.87632,            0.012934,           0.0022701,          3.7575e-05,             0.00406,             0.00406,             0.00406
                 602,            0.015627,           0.0052135,          0.00088368,             0.99435,             0.99521,              0.9941,             0.87662,            0.012929,           0.0022681,          3.7133e-05,           0.0040501,           0.0040501,           0.0040501
                 603,             0.01588,           0.0052671,          0.00042538,             0.99446,             0.99521,             0.99408,              0.8765,             0.01293,           0.0022673,          3.6742e-05,           0.0040402,           0.0040402,           0.0040402
                 604,            0.015973,           0.0053291,          0.00029146,             0.99455,             0.99521,             0.99408,             0.87601,            0.012925,           0.0022673,          3.6184e-05,           0.0040303,           0.0040303,           0.0040303
                 605,            0.015586,           0.0051924,          0.00032041,             0.99463,             0.99521,             0.99405,             0.87608,            0.012914,            0.002266,          3.5821e-05,           0.0040204,           0.0040204,           0.0040204
                 606,            0.016069,           0.0053418,          0.00047441,             0.99463,             0.99521,             0.99407,             0.87559,            0.012909,           0.0022654,          3.5946e-05,           0.0040105,           0.0040105,           0.0040105
                 607,            0.016125,           0.0055081,          0.00054558,             0.99437,             0.99521,             0.99409,             0.87578,            0.012903,           0.0022654,          3.6289e-05,           0.0040006,           0.0040006,           0.0040006
                 608,            0.015321,           0.0051501,          0.00033821,             0.99432,             0.99521,              0.9941,             0.87532,            0.012897,           0.0022652,          3.5944e-05,           0.0039907,           0.0039907,           0.0039907
                 609,            0.015607,           0.0052133,          0.00032101,             0.99426,             0.99521,             0.99409,             0.87544,            0.012889,           0.0022649,          3.5455e-05,           0.0039808,           0.0039808,           0.0039808
                 610,            0.015856,           0.0052977,          0.00051882,             0.99424,             0.99521,             0.99411,             0.87529,             0.01289,           0.0022662,          3.5151e-05,           0.0039709,           0.0039709,           0.0039709
                 611,            0.015704,           0.0054495,          0.00072811,             0.99424,             0.99521,             0.99412,             0.87524,            0.012891,           0.0022663,          3.5032e-05,            0.003961,            0.003961,            0.003961
                 612,             0.01564,           0.0055453,          0.00039571,             0.99422,             0.99521,             0.99413,              0.8757,            0.012889,           0.0022673,          3.5179e-05,           0.0039511,           0.0039511,           0.0039511
                 613,            0.015612,           0.0052201,          0.00020112,             0.99421,             0.99521,             0.99412,             0.87621,            0.012886,           0.0022673,          3.5283e-05,           0.0039412,           0.0039412,           0.0039412
                 614,              0.0157,           0.0052649,          0.00017788,             0.99423,             0.99521,             0.99415,             0.87644,            0.012881,           0.0022667,          3.5328e-05,           0.0039313,           0.0039313,           0.0039313
                 615,            0.015513,           0.0053504,          0.00022076,             0.99423,             0.99521,             0.99413,             0.87638,            0.012872,           0.0022656,          3.5354e-05,           0.0039214,           0.0039214,           0.0039214
                 616,            0.015529,           0.0050859,          0.00016401,             0.99423,             0.99521,              0.9941,             0.87697,            0.012865,           0.0022646,          3.5233e-05,           0.0039115,           0.0039115,           0.0039115
                 617,            0.015483,            0.005142,          0.00022799,             0.99424,             0.99521,             0.99408,             0.87687,            0.012861,            0.002264,          3.5403e-05,           0.0039016,           0.0039016,           0.0039016
                 618,            0.015623,           0.0053449,          0.00031221,             0.99424,             0.99521,             0.99407,             0.87704,            0.012858,           0.0022636,           3.573e-05,           0.0038917,           0.0038917,           0.0038917
                 619,            0.016249,            0.005154,           0.0002473,             0.99424,             0.99521,             0.99408,             0.87649,            0.012856,           0.0022629,          3.5771e-05,           0.0038818,           0.0038818,           0.0038818
                 620,             0.01617,           0.0052002,          0.00022746,             0.99424,             0.99521,             0.99409,             0.87578,            0.012856,           0.0022626,          3.5739e-05,           0.0038719,           0.0038719,           0.0038719
                 621,            0.015369,           0.0051567,          0.00031851,             0.99423,             0.99521,             0.99411,             0.87566,            0.012856,           0.0022634,          3.5735e-05,            0.003862,            0.003862,            0.003862
                 622,             0.01529,           0.0050555,          0.00030601,             0.99424,             0.99521,             0.99412,             0.87519,            0.012855,           0.0022636,          3.5694e-05,           0.0038521,           0.0038521,           0.0038521
                 623,            0.015894,           0.0052894,          0.00031338,             0.99423,             0.99521,             0.99414,             0.87387,            0.012856,           0.0022637,          3.5605e-05,           0.0038422,           0.0038422,           0.0038422
                 624,            0.015541,           0.0052289,          0.00028088,             0.99421,             0.99521,             0.99411,             0.87476,             0.01285,           0.0022638,          3.5549e-05,           0.0038323,           0.0038323,           0.0038323
